Spathiphyllum 'Ceres'#Peace lily#Spathiphyllum#Cultivar#Tropical#28#15#Strong light #Diffuse light #15#0.3#0.3#0.91#0.91#Keep moist between watering  &  Must not dry between watering#
Spathiphyllum 'Domino'#Peace lily#Spathiphyllum#Cultivar#Tropical#28#15#Strong light #Diffuse light #15#0.3#0.3#0.91#0.91#Keep moist between watering  &  Must not dry between watering
Spathiphyllum 'Emerald Swirl' #Peace lily#Spathiphyllum#Cultivar#Tropical#28#15#Strong light #Diffuse light #15#0.3#0.3#1.07#1.07#Keep moist between watering  &  Must not dry between watering
Spathiphyllum 'Lynise'#Peace lily#Spathiphyllum#Cultivar#Tropical#28#15#Strong light #Diffuse light #25#0.91#0.91#1.52#1.52#Keep moist between watering  &  Must not dry between watering
Spathiphyllum 'Sensation'#Peace lily#Spathiphyllum#Cultivar#Tropical#28#15#Strong light #Diffuse light #25#0.91#0.91#2.13#2.13#Keep moist between watering  &  Must not dry between watering
Spathiphyllum 'Starlight'#Peace lily#Spathiphyllum#Cultivar#Tropical#28#15#Strong light #Diffuse light #15#0.25#0.25#0.71#0.91#Keep moist between watering  &  Must not dry between watering
Spathiphyllum 'Supreme'#Peace lily#Spathiphyllum#Cultivar#Tropical#28#15#Strong light #Diffuse light #25#0.91#0.91#1.22#1.22#Keep moist between watering  &  Must not dry between watering
