Ficus benjamina 'Midnight'#Weeping fig#Ficus#Cultivar#Tropical#30#10#Full sun #Strong light #20#0.76#0.61#6.35#3.05#Keep moist between watering  &  Must not dry between watering
Ficus benjamina Monique#Weeping fig#Ficus#Cultivar#Tropical#30#10#Full sun #Strong light #25#1.22#0.91#6.35#3.05#Keep moist between watering  &  Must not dry between watering
Ficus elastica 'Burgandy'#Rubber plant#Ficus#Cultivar#Tropical#30#10#Full sun #Strong light #15#0.3#0.25#6.35#3.05#Keep moist between watering  &  Can dry between watering
Ficus elastica 'Robusta'#Rubber plant#Ficus#Cultivar#Tropical#30#10#Full sun #Strong light #20#0.61#0.51#6.35#3.05#Keep moist between watering  &  Can dry between watering
Ficus elastica 'Tineke'#Rubber plant#Ficus#Cultivar#Tropical#30#10#Full sun #Strong light #15#0.3#0.2#6.35#3.05#Keep moist between watering  &  Can dry between watering
Ficus lyrata#Fidleleaf fig#Ficus#Ouest Africa#Tropical#30#10#Full sun #Strong light #25#1.02#0.61#6.35#3.05#Keep moist between watering  &  Water when soil is half dry
Ficus maclellandii Alii#Willow Ficus#Ficus#Cultivar#Tropical#30#10#Full sun #Strong light #36#2.13#1.32#6.35#3.05#Keep moist between watering  &  Must not dry between watering
Ficus maclellandii 'Amstel King'#Willow fig tree#Ficus#Cultivar#Tropical#30#10#Full sun #Strong light #36#2.13#1.32#6.35#3.05#Keep moist between watering  &  Must not dry between watering
Ficus pumila 'Curl'#Creeping fig#Ficus#Cultivar#Tropical#30#10#Full sun #Strong light #15#0.15#0.3#0.15#6.35#Keep moist between watering  &  Must not dry between watering
