Sansevieria trifasciata#Snake plant#Sansevieria#South Africa#Subtropical#35#10#Strong light #Diffuse light #15#0.3#0.15#1.22#00#Water when soil is half dry  &  Can dry between watering
Sansevieria trifasciata 'Hahnii'#Birdnest sansevieria, Snake plant#Sansevieria#Cultivar#Tropical#35#10#Strong light #Diffuse light #15#0.15#0.2#0.3#00#Water when soil is half dry  &  Can dry between watering
Sansevieria trifasciata Laurentii#Snake plant#Sansevieria#South Africa#Tropical#35#10#Strong light #Diffuse light #15#0.3#0.15#1.22#00#Water when soil is half dry  &  Can dry between watering
